Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Away,PASS,,2,104481,4179.24,104499,4179.96,Player16,Player20,0.93,0.55,0.88,0.63
Away,BALL LOST,INTERCEPTION,2,104537,4181.48,104584,4183.36,Player20,,0.86,0.67,0.64,0.88
Away,CHALLENGE,GROUND-FAULT-LOST,2,104587,4183.48,104587,4183.48,Player23,,0.65,0.86,NaN,NaN
Home,RECOVERY,INTERCEPTION,2,104589,4183.56,104589,4183.56,Player2,,0.65,0.86,NaN,NaN
Home,CHALLENGE,GROUND-FAULT-WON,2,104622,4184.88,104622,4184.88,Player2,,0.66,0.89,NaN,NaN
Home,FAULT RECEIVED,,2,104622,4184.88,104622,4184.88,Player2,,0.66,0.89,NaN,NaN
Home,SET PIECE,FREE KICK,2,104757,4190.28,104757,4190.28,Player6,,NaN,NaN,NaN,NaN
Home,PASS,,2,104757,4190.28,104819,4192.76,Player6,Player1,0.6,0.84,0.75,0.94
Home,CHALLENGE,GROUND-FAULT-LOST,2,104946,4197.84,104946,4197.84,Player10,,0.91,0.43,NaN,NaN
Home,BALL LOST,FORCED,2,104946,4197.84,104946,4197.84,Player10,,0.91,0.43,NaN,NaN
Away,CHALLENGE,GROUND-FAULT-WON,2,104957,4198.28,104957,4198.28,Player16,,0.91,0.45,NaN,NaN
Away,SET PIECE,FREE KICK-RETAKEN,2,105042,4201.68,105042,4201.68,Player16,,NaN,NaN,NaN,NaN
Away,PASS,,2,105042,4201.68,105089,4203.56,Player16,Player15,0.84,0.48,0.8,0.33
Away,BALL LOST,FORCED,2,105089,4203.56,105089,4203.56,Player15,,0.8,0.33,NaN,NaN
Away,SET PIECE,FREE KICK,2,106530,4261.2,106530,4261.2,Player25,,NaN,NaN,NaN,NaN
Away,PASS,,2,106530,4261.2,106611,4264.44,Player25,Player23,0.87,0.44,0.33,0.71
Away,BALL LOST,,2,106611,4264.44,106628,4265.12,Player23,,0.33,0.71,0.3,0.73
Home,RECOVERY,INTERCEPTION,2,106630,4265.2,106630,4265.2,Player12,,0.34,0.74,NaN,NaN
Home,CHALLENGE,TACKLE-LOST,2,106647,4265.88,106647,4265.88,Player12,,0.32,0.73,NaN,NaN
Home,BALL LOST,THEFT,2,106647,4265.88,106647,4265.88,Player12,,0.32,0.73,NaN,NaN
Away,CHALLENGE,GROUND-LOST,2,106650,4266,106650,4266,Player23,,0.32,0.74,NaN,NaN
Home,RECOVERY,,2,106686,4267.44,106686,4267.44,Player2,,0.21,0.67,NaN,NaN
Home,PASS,,2,106698,4267.92,106720,4268.8,Player2,Player6,0.2,0.67,0.27,0.58
Home,PASS,,2,106746,4269.84,106766,4270.64,Player6,Player12,0.28,0.59,0.35,0.71
Home,PASS,,2,106766,4270.64,106785,4271.4,Player12,Player13,0.35,0.71,0.28,0.72
Home,BALL OUT,,2,106785,4271.4,106834,4273.36,Player13,,0.28,0.72,0.46,1.01
Away,SET PIECE,THROW IN,2,107019,4280.76,107019,4280.76,Player18,,NaN,NaN,NaN,NaN
Away,PASS,,2,107019,4280.76,107061,4282.44,Player18,Player17,0.5,1.01,0.63,0.83
Away,PASS,,2,107142,4285.68,107190,4287.6,Player17,Player16,0.62,0.67,0.66,0.38
Away,PASS,,2,107246,4289.84,107283,4291.32,Player16,Player15,0.62,0.29,0.59,0.08
Away,BALL LOST,INTERCEPTION,2,107305,4292.2,107345,4293.8,Player15,,0.59,0.07,0.29,0.05
Home,RECOVERY,INTERCEPTION,2,107344,4293.76,107344,4293.76,Player7,,0.33,0.11,NaN,NaN
Home,BALL OUT,,2,107344,4293.76,107371,4294.84,Player7,,0.33,0.11,0.44,-0.03
Away,SET PIECE,THROW IN,2,107548,4301.92,107548,4301.92,Player15,,NaN,NaN,NaN,NaN
Away,PASS,,2,107548,4301.92,107595,4303.8,Player15,Player16,0.51,0.11,0.64,0.12
Away,PASS,,2,107641,4305.64,107706,4308.24,Player16,Player17,0.62,0.23,0.61,0.62
Away,BALL LOST,,2,107934,4317.36,107975,4319,Player17,,0.41,0.83,0.22,0.82
Home,RECOVERY,INTERCEPTION,2,107978,4319.12,107978,4319.12,Player1,,0.23,0.85,NaN,NaN
Home,PASS,,2,107978,4319.12,108000,4320,Player1,Player6,0.23,0.85,0.3,0.7
Home,BALL LOST,INTERCEPTION,2,108054,4322.16,108078,4323.12,Player6,,0.36,0.67,0.46,0.45
Away,CHALLENGE,GROUND-WON,2,108079,4323.16,108079,4323.16,Player15,,0.47,0.44,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,108079,4323.16,108079,4323.16,Player15,,0.47,0.44,NaN,NaN
Away,CHALLENGE,GROUND-LOST,2,108160,4326.4,108160,4326.4,Player15,,0.3,0.52,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,108160,4326.4,108160,4326.4,Player15,,0.3,0.52,NaN,NaN
Home,CHALLENGE,GROUND-WON,2,108163,4326.52,108163,4326.52,Player6,,0.3,0.52,NaN,NaN
Home,RECOVERY,,2,108179,4327.16,108179,4327.16,Player3,,0.23,0.51,NaN,NaN
Home,BALL LOST,,2,108224,4328.96,108230,4329.2,Player3,,0.27,0.52,0.32,0.69
Away,RECOVERY,INTERCEPTION,2,108231,4329.24,108231,4329.24,Player20,,0.33,0.62,NaN,NaN
Away,PASS,,2,108231,4329.24,108255,4330.2,Player20,Player19,0.33,0.62,0.31,0.54
Away,CHALLENGE,TACKLE-FAULT-WON,2,108277,4331.08,108277,4331.08,Player19,,0.33,0.52,NaN,NaN
Home,CHALLENGE,GROUND-FAULT-LOST,2,108291,4331.64,108291,4331.64,Player3,,0.32,0.51,NaN,NaN
Away,FAULT RECEIVED,,2,108312,4332.48,108312,4332.48,Player19,,0.33,0.51,NaN,NaN
Away,SET PIECE,FREE KICK,2,108390,4335.6,108390,4335.6,Player21,,NaN,NaN,NaN,NaN
Away,PASS,,2,108390,4335.6,108439,4337.56,Player21,Player24,0.36,0.5,0.21,0.18
Away,BALL OUT,CROSS,2,108481,4339.24,108596,4343.84,Player24,,0.16,0.19,0.01,1.01
Home,SET PIECE,THROW IN,2,109199,4367.96,109199,4367.96,Player1,,NaN,NaN,NaN,NaN
Home,PASS,,2,109199,4367.96,109234,4369.36,Player1,Player12,0.08,1,0.23,0.9
Home,PASS,,2,109320,4372.8,109335,4373.4,Player12,Player9,0.28,0.9,0.24,1
Away,CHALLENGE,TACKLE-LOST,2,109323,4372.92,109323,4372.92,Player19,,0.26,0.9,NaN,NaN
Home,PASS,,2,109364,4374.56,109369,4374.76,Player9,Player12,0.26,1,0.25,0.91
Home,PASS,,2,109369,4374.76,109395,4375.8,Player12,Player9,0.25,0.91,0.31,0.98
Away,CHALLENGE,TACKLE-LOST,2,109402,4376.08,109402,4376.08,Player20,,0.32,0.94,NaN,NaN
Home,PASS,,2,109441,4377.64,109458,4378.32,Player9,Player5,0.39,0.88,0.41,0.72
Home,PASS,,2,109462,4378.48,109482,4379.28,Player5,Player9,0.42,0.72,0.47,0.8
Home,CHALLENGE,GROUND-FAULT-WON,2,109551,4382.04,109551,4382.04,Player9,,0.63,0.58,NaN,NaN
Home,FAULT RECEIVED,,2,109551,4382.04,109551,4382.04,Player9,,0.63,0.58,NaN,NaN
Away,CHALLENGE,GROUND-FAULT-LOST,2,109553,4382.12,109553,4382.12,Player 26,,0.63,0.57,NaN,NaN
Away,CARD,YELLOW,2,109690,4387.6,109690,4387.6,Player 26,,NaN,NaN,NaN,NaN
Home,SET PIECE,FREE KICK,2,110939,4437.56,110939,4437.56,Player5,,NaN,NaN,NaN,NaN
Home,BALL LOST,INTERCEPTION,2,110939,4437.56,110986,4439.44,Player5,,0.68,0.55,0.93,0.43
Away,CHALLENGE,GROUND,2,110971,4438.84,110971,4438.84,Player18,,0.91,0.39,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,110986,4439.44,110986,4439.44,Player25,,0.93,0.44,NaN,NaN
Away,PASS,,2,111063,4442.52,111180,4447.2,Player25,Player24,0.86,0.38,0.39,0.08
Away,CHALLENGE,GROUND-LOST,2,111232,4449.28,111232,4449.28,Player24,,0.28,0.03,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,111232,4449.28,111232,4449.28,Player24,,0.28,0.03,NaN,NaN
Home,CHALLENGE,TACKLE-WON,2,111233,4449.32,111233,4449.32,Player5,,0.27,0.04,NaN,NaN
Home,RECOVERY,THEFT,2,111233,4449.32,111233,4449.32,Player5,,0.27,0.04,NaN,NaN
Home,BALL OUT,,2,111240,4449.6,111240,4449.6,Player5,,0.26,0.03,NaN,NaN
Away,SET PIECE,THROW IN,2,111368,4454.72,111368,4454.72,Player24,,NaN,NaN,NaN,NaN
Away,PASS,,2,111368,4454.72,111433,4457.32,Player24,Player15,0.19,-0.02,0.38,0.07
Away,PASS,,2,111460,4458.4,111487,4459.48,Player15,Player21,0.38,0.07,0.38,0.27
Away,PASS,,2,111505,4460.2,111530,4461.2,Player21,Player20,0.39,0.28,0.35,0.45
Away,PASS,,2,111530,4461.2,111570,4462.8,Player20,Player 26,0.35,0.45,0.24,0.52
Away,PASS,,2,111570,4462.8,111599,4463.96,Player 26,Player18,0.24,0.52,0.3,0.74
Away,PASS,,2,111621,4464.84,111646,4465.84,Player18,Player19,0.27,0.73,0.18,0.89
Away,PASS,,2,111673,4466.92,111713,4468.52,Player19,Player18,0.16,0.88,0.06,0.68
Away,PASS,CROSS,2,111713,4468.52,111758,4470.32,Player18,Player24,0.06,0.68,0.09,0.39
Home,RECOVERY,INTERCEPTION,2,111719,4468.76,111719,4468.76,Player2,,0.05,0.64,NaN,NaN
Home,BALL LOST,INTERCEPTION,2,111719,4468.76,111757,4470.28,Player2,,0.05,0.64,0.09,0.43
Away,SHOT,BLOCKED,2,111758,4470.32,111763,4470.52,Player24,,0.09,0.39,0.06,0.45
Home,RECOVERY,BLOCKED,2,111763,4470.52,111763,4470.52,Player7,,0.05,0.45,NaN,NaN
Home,BALL LOST,HAND BALL,2,111763,4470.52,111763,4470.52,Player7,,0.05,0.45,NaN,NaN
Home,CARD,YELLOW,2,113376,4535.04,113376,4535.04,Player7,,NaN,NaN,NaN,NaN
Away,SET PIECE,PENALTY,2,115009,4600.36,115009,4600.36,Player20,,NaN,NaN,NaN,NaN
Away,SHOT,ON TARGET-GOAL,2,115009,4600.36,115024,4600.96,Player20,,0.12,0.52,-0.02,0.54
Home,SET PIECE,KICK OFF,2,116727,4669.08,116727,4669.08,Player9,,NaN,NaN,NaN,NaN
Home,PASS,,2,116727,4669.08,116753,4670.12,Player9,Player6,0.5,0.5,0.42,0.47
Home,PASS,,2,116783,4671.32,116812,4672.48,Player6,Player5,0.43,0.46,0.51,0.38
Home,PASS,,2,116872,4674.88,116914,4676.56,Player5,Player2,0.49,0.29,0.4,0.63
Home,PASS,,2,116948,4677.92,116958,4678.32,Player2,Player13,0.41,0.67,0.51,0.73
Home,PASS,,2,117024,4680.96,117036,4681.44,Player13,Player12,0.59,0.83,0.71,0.78
Home,PASS,,2,117038,4681.52,117068,4682.72,Player12,Player13,0.71,0.78,0.64,0.84
Home,PASS,,2,117144,4685.76,117169,4686.76,Player13,Player1,0.74,0.82,0.83,0.97
Home,PASS,CROSS,2,117206,4688.24,117218,4688.72,Player1,Player9,0.87,0.95,0.89,0.61
Home,SHOT,HEAD-OFF TARGET-OUT,2,117218,4688.72,117245,4689.8,Player9,,0.89,0.61,1.01,0.42
Away,RECOVERY,,2,118048,4721.92,118048,4721.92,Player25,,0.96,0.56,NaN,NaN
Away,PASS,GOAL KICK,2,118048,4721.92,118135,4725.4,Player25,Player 26,0.96,0.56,0.45,0.21
Away,BALL LOST,HEAD-INTERCEPTION,2,118135,4725.4,118159,4726.36,Player 26,,0.45,0.21,0.4,0.33
Home,RECOVERY,INTERCEPTION,2,118159,4726.36,118159,4726.36,Player6,,0.41,0.33,NaN,NaN
Home,PASS,HEAD,2,118159,4726.36,118230,4729.2,Player6,Player7,0.41,0.33,0.26,0.22
Home,PASS,,2,118230,4729.2,118295,4731.8,Player7,Player11,0.26,0.22,0.03,0.4
Home,BALL LOST,INTERCEPTION,2,118295,4731.8,118377,4735.08,Player11,,0.03,0.4,0.48,0.57
Away,RECOVERY,INTERCEPTION,2,118379,4735.16,118379,4735.16,Player21,,0.5,0.58,NaN,NaN
Away,PASS,HEAD,2,118379,4735.16,118412,4736.48,Player21,Player18,0.5,0.58,0.54,0.78
Away,BALL LOST,HAND BALL,2,118412,4736.48,118412,4736.48,Player18,,0.54,0.78,NaN,NaN
Home,SET PIECE,FREE KICK-RETAKEN,2,118591,4743.64,118591,4743.64,Player12,,NaN,NaN,NaN,NaN
Home,PASS,,2,118591,4743.64,118611,4744.44,Player12,Player13,0.51,0.91,0.51,0.8
Home,BALL LOST,FORCED,2,118611,4744.44,118611,4744.44,Player13,,0.51,0.8,NaN,NaN
Home,SET PIECE,FREE KICK,2,119168,4766.72,119168,4766.72,Player12,,NaN,NaN,NaN,NaN
Home,PASS,,2,119168,4766.72,119201,4768.04,Player12,Player1,0.6,0.82,0.65,0.93
Home,PASS,,2,119258,4770.32,119271,4770.84,Player1,Player13,0.66,0.89,0.66,0.8
Home,PASS,,2,119297,4771.88,119309,4772.36,Player13,Player1,0.68,0.81,0.69,0.94
Home,PASS,,2,119346,4773.84,119351,4774.04,Player1,Player13,0.69,0.95,0.72,0.85
Home,BALL LOST,INTERCEPTION,2,119366,4774.64,119376,4775.04,Player13,,0.72,0.85,0.75,0.81
Away,RECOVERY,,2,119373,4774.92,119373,4774.92,Player19,,0.72,0.88,NaN,NaN
Away,BALL LOST,HAND BALL,2,119373,4774.92,119373,4774.92,Player19,,0.72,0.88,NaN,NaN
Home,SET PIECE,FREE KICK,2,120331,4813.24,120331,4813.24,Player9,,NaN,NaN,NaN,NaN
Home,BALL LOST,INTERCEPTION,2,120331,4813.24,120367,4814.68,Player9,,0.71,0.91,0.88,0.55
Away,RECOVERY,INTERCEPTION,2,120365,4814.6,120365,4814.6,Player21,,0.88,0.53,NaN,NaN
Away,BALL LOST,HEAD,2,120365,4814.6,120420,4816.8,Player21,,0.88,0.53,0.59,0.59
Home,RECOVERY,INTERCEPTION,2,120418,4816.72,120418,4816.72,Player1,,0.58,0.61,NaN,NaN
Home,PASS,,2,120516,4820.64,120542,4821.68,Player1,Player5,0.47,0.39,0.52,0.14
Home,BALL LOST,INTERCEPTION,2,120587,4823.48,120638,4825.52,Player5,,0.5,0.21,0.83,0.3
Away,CHALLENGE,AERIAL-WON,2,120640,4825.6,120640,4825.6,Player16,,0.84,0.33,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,120640,4825.6,120640,4825.6,Player16,,0.84,0.33,NaN,NaN
Away,PASS,HEAD,2,120640,4825.6,120717,4828.68,Player16,Player15,0.84,0.33,0.74,0.02
Away,PASS,,2,120717,4828.68,120747,4829.88,Player15,Player 26,0.74,0.02,0.63,0.14
Away,CHALLENGE,GROUND-LOST,2,120753,4830.12,120753,4830.12,Player 26,,0.63,0.14,NaN,NaN
Away,BALL LOST,INTERCEPTION,2,120753,4830.12,120775,4831,Player 26,,0.63,0.14,0.61,0.08
Home,CHALLENGE,TACKLE-WON,2,120762,4830.48,120762,4830.48,Player6,,0.64,0.11,NaN,NaN
Home,RECOVERY,THEFT,2,120762,4830.48,120762,4830.48,Player6,,0.64,0.11,NaN,NaN
Home,PASS,,2,120762,4830.48,120773,4830.92,Player6,Player5,0.64,0.11,0.61,0.13
Home,PASS,,2,120841,4833.64,120858,4834.32,Player5,Player3,0.71,0.1,0.7,0.22
Home,PASS,,2,120895,4835.8,120903,4836.12,Player3,Player13,0.71,0.23,0.67,0.41
Away,CHALLENGE,GROUND-LOST,2,120937,4837.48,120937,4837.48,Player20,,0.66,0.42,NaN,NaN
Home,PASS,,2,120975,4839,120998,4839.92,Player13,Player12,0.63,0.47,0.75,0.55
Home,SHOT,ON TARGET-GOAL,2,121027,4841.08,121055,4842.2,Player12,,0.79,0.58,1.01,0.54
Away,SET PIECE,KICK OFF,2,122918,4916.72,122918,4916.72,Player24,,NaN,NaN,NaN,NaN
Away,PASS,,2,122918,4916.72,122942,4917.68,Player24,Player20,0.5,0.5,0.57,0.55
Away,PASS,,2,122962,4918.48,123022,4920.88,Player20,Player 26,0.56,0.54,0.46,0.07
Away,CHALLENGE,DRIBBLE-WON,2,123079,4923.16,123079,4923.16,Player 26,,0.37,0.11,NaN,NaN
Home,CHALLENGE,TACKLE-WON,2,123183,4927.32,123183,4927.32,Player6,,0.09,0.12,NaN,NaN
Home,RECOVERY,THEFT,2,123183,4927.32,123183,4927.32,Player6,,0.09,0.12,NaN,NaN
Away,CHALLENGE,TACKLE-LOST,2,123185,4927.4,123185,4927.4,Player 26,,0.09,0.12,NaN,NaN
Away,BALL LOST,THEFT,2,123185,4927.4,123185,4927.4,Player 26,,0.09,0.12,NaN,NaN
Home,BALL OUT,CLEARANCE,2,123220,4928.8,123265,4930.6,Player6,,0.01,0.14,0.02,-0.02
Away,SET PIECE,THROW IN,2,123425,4937,123425,4937,Player15,,NaN,NaN,NaN,NaN
Away,PASS,,2,123425,4937,123447,4937.88,Player15,Player 26,0.06,0.01,0.02,0.03
Away,PASS,,2,123463,4938.52,123481,4939.24,Player 26,Player15,0.02,0.04,0.08,0.01
Away,PASS,,2,123525,4941,123585,4943.4,Player15,Player16,0.13,0.04,0.33,0.1
Away,PASS,,2,123585,4943.4,123635,4945.4,Player16,Player17,0.33,0.1,0.42,0.4
Away,PASS,,2,123692,4947.68,123741,4949.64,Player17,Player15,0.41,0.43,0.28,0.05
Away,PASS,,2,123781,4951.24,123809,4952.36,Player15,Player24,0.27,0.04,0.19,0.26
Home,CHALLENGE,TACKLE-WON,2,123831,4953.24,123831,4953.24,Player3,,0.19,0.2,NaN,NaN
Home,RECOVERY,THEFT,2,123831,4953.24,123831,4953.24,Player3,,0.19,0.2,NaN,NaN
Home,PASS,,2,123831,4953.24,123861,4954.44,Player3,Player5,0.19,0.2,0.24,0.14
Away,CHALLENGE,TACKLE-LOST,2,123832,4953.28,123832,4953.28,Player24,,0.19,0.2,NaN,NaN
Away,BALL LOST,THEFT,2,123832,4953.28,123832,4953.28,Player24,,0.19,0.2,NaN,NaN
Home,PASS,,2,123907,4956.28,123922,4956.88,Player5,Player13,0.28,0.22,0.25,0.35
Home,PASS,,2,123922,4956.88,123938,4957.52,Player13,Player6,0.25,0.35,0.25,0.27
Away,CHALLENGE,TACKLE-LOST,2,123982,4959.28,123982,4959.28,Player20,,0.25,0.39,NaN,NaN
Home,PASS,,2,123990,4959.6,124000,4960,Player6,Player12,0.23,0.4,0.29,0.52
Home,PASS,,2,124042,4961.68,124055,4962.2,Player12,Player5,0.33,0.48,0.38,0.32
Home,PASS,,2,124055,4962.2,124070,4962.8,Player5,Player9,0.38,0.32,0.41,0.38
Home,PASS,,2,124070,4962.8,124106,4964.24,Player9,Player5,0.41,0.38,0.4,0.24
Home,PASS,,2,124106,4964.24,124177,4967.08,Player5,Player10,0.4,0.24,0.67,0.1
Home,PASS,,2,124311,4972.44,124336,4973.44,Player10,Player9,1.01,0.29,0.93,0.5
Away,CHALLENGE,AERIAL-LOST,2,124334,4973.36,124334,4973.36,Player21,,0.95,0.48,NaN,NaN
Home,CHALLENGE,AERIAL-WON,2,124336,4973.44,124336,4973.44,Player9,,0.93,0.5,NaN,NaN
Home,SHOT,HEAD-OFF TARGET-OUT,2,124336,4973.44,124365,4974.6,Player9,,0.93,0.5,1.02,0.61
Away,RECOVERY,,2,125819,5032.76,125819,5032.76,Player25,,0.96,0.56,NaN,NaN
Away,PASS,GOAL KICK,2,125819,5032.76,125874,5034.96,Player25,Player16,0.96,0.56,0.8,0.35
Away,PASS,,2,125991,5039.64,126039,5041.56,Player16,Player17,0.7,0.33,0.73,0.63
Away,PASS,,2,126054,5042.16,126087,5043.48,Player17,Player18,0.73,0.63,0.65,0.86
Away,PASS,,2,126149,5045.96,126185,5047.4,Player18,Player17,0.62,0.88,0.75,0.67
Away,PASS,,2,126212,5048.48,126267,5050.68,Player17,Player15,0.76,0.62,0.67,0.06
Away,PASS,,2,126315,5052.6,126350,5054,Player15,Player20,0.64,0.02,0.57,0.27
Away,PASS,,2,126350,5054,126369,5054.76,Player20,Player 26,0.57,0.27,0.53,0.13
Away,PASS,,2,126381,5055.24,126423,5056.92,Player 26,Player24,0.53,0.14,0.4,0.09
Home,CHALLENGE,TACKLE-WON,2,126456,5058.24,126456,5058.24,Player3,,0.4,0.04,NaN,NaN
Home,RECOVERY,THEFT,2,126456,5058.24,126456,5058.24,Player3,,0.4,0.04,NaN,NaN
Home,BALL OUT,,2,126456,5058.24,126476,5059.04,Player3,,0.4,0.04,0.44,-0.02
Away,CHALLENGE,TACKLE-LOST,2,126462,5058.48,126462,5058.48,Player24,,0.4,0.03,NaN,NaN
Away,BALL LOST,THEFT,2,126462,5058.48,126462,5058.48,Player24,,0.4,0.03,NaN,NaN
Away,SET PIECE,THROW IN,2,126632,5065.28,126632,5065.28,Player15,,NaN,NaN,NaN,NaN
Away,PASS,,2,126632,5065.28,126675,5067,Player15,Player16,0.42,-0.01,0.56,0.08
Away,PASS,,2,126712,5068.48,126763,5070.52,Player16,Player17,0.55,0.14,0.58,0.55
Away,PASS,,2,126784,5071.36,126819,5072.76,Player17,Player21,0.56,0.58,0.46,0.76
Away,CHALLENGE,TACKLE-WON,2,126927,5077.08,126927,5077.08,Player21,,0.46,0.78,NaN,NaN
Away,PASS,,2,126927,5077.08,126962,5078.48,Player21,Player17,0.46,0.78,0.55,0.63
Away,PASS,,2,126987,5079.48,127022,5080.88,Player17,Player16,0.55,0.6,0.53,0.25
Away,PASS,,2,127051,5082.04,127091,5083.64,Player16,Player15,0.51,0.18,0.37,0.03
Away,PASS,,2,127118,5084.72,127179,5087.16,Player15,Player24,0.33,0.03,0.13,0.07
Away,PASS,,2,127179,5087.16,127233,5089.32,Player24,Player20,0.13,0.07,0.19,0.29
Home,RECOVERY,INTERCEPTION,2,127231,5089.24,127231,5089.24,Player6,,0.16,0.3,NaN,NaN
Home,PASS,,2,127231,5089.24,127262,5090.48,Player6,Player2,0.16,0.3,0.11,0.4
Away,BALL LOST,,2,127233,5089.32,127236,5089.44,Player20,,0.19,0.29,0.17,0.27
Home,BALL LOST,INTERCEPTION,2,127262,5090.48,127376,5095.04,Player2,,0.11,0.4,0.61,0.43
Away,CHALLENGE,GROUND-WON,2,127376,5095.04,127376,5095.04,Player17,,0.59,0.47,NaN,NaN
Away,RECOVERY,INTERCEPTION,2,127376,5095.04,127376,5095.04,Player17,,0.59,0.47,NaN,NaN
Away,BALL LOST,,2,127376,5095.04,127550,5102,Player17,,0.59,0.47,0.76,0.93
Home,RECOVERY,,2,127486,5099.44,127486,5099.44,Player9,,0.76,0.86,NaN,NaN
Home,PASS,,2,127595,5103.8,127622,5104.88,Player9,Player7,0.76,0.94,0.53,0.95
Home,PASS,,2,127654,5106.16,127671,5106.84,Player7,Player6,0.53,0.93,0.48,0.75
Home,PASS,,2,127749,5109.96,127776,5111.04,Player6,Player13,0.49,0.64,0.58,0.52
Home,PASS,,2,127857,5114.28,127882,5115.28,Player13,Player9,0.67,0.64,0.72,0.89
Home,PASS,,2,127990,5119.6,128018,5120.72,Player9,Player5,0.75,0.89,0.71,0.8
Home,PASS,,2,128018,5120.72,128038,5121.52,Player5,Player7,0.71,0.8,0.69,0.94
Home,PASS,,2,128055,5122.2,128072,5122.88,Player7,Player14,0.68,0.94,0.74,1
Home,PASS,,2,128072,5122.88,128125,5125,Player14,Player7,0.74,1,0.62,0.9
Home,PASS,,2,128125,5125,128155,5126.2,Player7,Player6,0.62,0.9,0.63,0.74
Home,PASS,,2,128156,5126.24,128182,5127.28,Player6,Player7,0.63,0.74,0.57,0.86
Home,PASS,,2,128194,5127.76,128212,5128.48,Player7,Player6,0.57,0.86,0.6,0.72
Home,PASS,,2,128212,5128.48,128236,5129.44,Player6,Player12,0.6,0.72,0.68,0.75
Away,CHALLENGE,GROUND-LOST,2,128274,5130.96,128274,5130.96,Player19,,0.69,0.76,NaN,NaN
Away,CHALLENGE,GROUND-FAULT-LOST,2,128343,5133.72,128343,5133.72,Player20,,0.7,0.7,NaN,NaN
Home,CHALLENGE,GROUND-FAULT-WON,2,128360,5134.4,128360,5134.4,Player12,,0.71,0.7,NaN,NaN
Home,FAULT RECEIVED,,2,128360,5134.4,128360,5134.4,Player12,,0.71,0.7,NaN,NaN
Home,SET PIECE,FREE KICK,2,128757,5150.28,128757,5150.28,Player5,,NaN,NaN,NaN,NaN
Home,PASS,,2,128757,5150.28,128803,5152.12,Player5,Player14,0.69,0.68,0.74,0.97
Home,PASS,,2,128842,5153.68,128855,5154.2,Player14,Player6,0.74,0.96,0.66,0.77
Home,PASS,,2,128889,5155.56,128902,5156.08,Player6,Player7,0.68,0.82,0.78,0.83
Home,PASS,,2,128939,5157.56,128952,5158.08,Player7,Player6,0.72,0.83,0.68,0.9
Home,PASS,,2,129037,5161.48,129089,5163.56,Player6,Player3,0.57,0.77,0.45,0.44
Home,PASS,,2,129198,5167.92,129235,5169.4,Player3,Player1,0.49,0.33,0.51,0.06
Home,PASS,,2,129286,5171.44,129303,5172.12,Player1,Player13,0.52,0.06,0.51,0.27
Home,PASS,,2,129476,5179.04,129504,5180.16,Player13,Player12,0.67,0.51,0.62,0.71
Home,PASS,,2,129544,5181.76,129594,5183.76,Player12,Player7,0.62,0.72,0.74,0.96
Home,PASS,,2,129656,5186.24,129673,5186.92,Player7,Player12,0.77,0.94,0.69,0.85
Home,PASS,,2,129673,5186.92,129693,5187.72,Player12,Player7,0.69,0.85,0.75,0.95
Home,PASS,,2,129693,5187.72,129720,5188.8,Player7,Player12,0.75,0.95,0.69,0.87
Home,PASS,,2,129753,5190.12,129763,5190.52,Player12,Player7,0.68,0.87,0.71,0.95
Home,PASS,,2,129764,5190.56,129781,5191.24,Player7,Player12,0.71,0.95,0.67,0.88
Home,PASS,,2,129818,5192.72,129833,5193.32,Player12,Player14,0.69,0.87,0.74,1
Home,CHALLENGE,TACKLE-LOST,2,129860,5194.4,129860,5194.4,Player14,,0.72,0.98,NaN,NaN
Home,BALL LOST,THEFT,2,129860,5194.4,129860,5194.4,Player14,,0.72,0.98,NaN,NaN
Away,RECOVERY,,2,129863,5194.52,129863,5194.52,Player18,,0.73,0.97,NaN,NaN
Away,PASS,,2,129863,5194.52,129899,5195.96,Player18,Player19,0.73,0.97,0.66,0.94
Home,CHALLENGE,GROUND-FAULT-LOST,2,129919,5196.76,129919,5196.76,Player14,,0.65,0.9,NaN,NaN
Away,CHALLENGE,TACKLE-FAULT-WON,2,129922,5196.88,129922,5196.88,Player19,,0.64,0.89,NaN,NaN
Away,FAULT RECEIVED,,2,129922,5196.88,129922,5196.88,Player19,,0.64,0.89,NaN,NaN
Away,SET PIECE,FREE KICK,2,130216,5208.64,130216,5208.64,Player21,,NaN,NaN,NaN,NaN
Away,PASS,,2,130216,5208.64,130247,5209.88,Player21,Player20,0.59,0.75,0.56,0.64
Home,CHALLENGE,GROUND-FAULT-LOST,2,130311,5212.44,130311,5212.44,Player9,,0.52,0.64,NaN,NaN
Away,CHALLENGE,TACKLE-FAULT-WON,2,130319,5212.76,130319,5212.76,Player20,,0.51,0.63,NaN,NaN
Away,FAULT RECEIVED,,2,130319,5212.76,130319,5212.76,Player20,,0.51,0.63,NaN,NaN
Away,SET PIECE,FREE KICK,2,130698,5227.92,130698,5227.92,Player20,,NaN,NaN,NaN,NaN
Away,PASS,,2,130698,5227.92,130726,5229.04,Player20,Player24,0.49,0.6,0.4,0.47
Away,PASS,,2,130726,5229.04,130757,5230.28,Player24,Player16,0.4,0.47,0.51,0.35
